rowId,gasDay,zoneCode,zoneName,largeUser,distribution,other,total
884,2022-03-30,KA,Karratha,38.4,0,0.5,38.9
885,2022-03-30,MT,Metro,253.9,39.3,6.7,299.9
886,2022-03-30,MW,Mid-West,0,0,1.5,1.5
887,2022-03-30,PR,Parmelia,3.3,10.5,4.2,18
888,2022-03-30,PI,Pilbara,46.8,0,0,46.8
889,2022-03-30,SW,South-West,248.2,14.3,9.1,271.6
890,2022-03-30,TL,Telfer,22.8,0,0.4,23.2
891,2022-03-31,DM,Dampier,82,0,2.6,84.6
892,2022-03-31,GO,Goldfields,44.3,0.3,58,102.6
893,2022-03-31,KG,Kalgoorlie,19.3,0.5,0,19.8
894,2022-03-31,KA,Karratha,39.3,0,0.3,39.6
895,2022-03-31,MT,Metro,271.4,38.8,6.8,317
896,2022-03-31,MW,Mid-West,0,0,2.3,2.3
897,2022-03-31,PR,Parmelia,3.5,10.5,4.2,18.2
898,2022-03-31,PI,Pilbara,50.5,0,0,50.5
899,2022-03-31,SW,South-West,264.8,13.2,15.4,293.4
900,2022-03-31,TL,Telfer,22.2,0,0.4,22.6
901,2022-04-01,DM,Dampier,78.8,0,2.7,81.5
902,2022-04-01,GO,Goldfields,42.3,0.3,57.4,100
903,2022-04-01,KG,Kalgoorlie,19.2,0.5,0,19.7
904,2022-04-01,KA,Karratha,40.2,0,0.3,40.5
905,2022-04-01,MT,Metro,278.8,31.9,7.4,318.1
906,2022-04-01,MW,Mid-West,0,0,2.5,2.5
907,2022-04-01,PR,Parmelia,2.8,15.9,4.7,23.4
908,2022-04-01,PI,Pilbara,58.8,0,0,58.8
909,2022-04-01,SW,South-West,268.2,13.7,12,293.9
910,2022-04-01,TL,Telfer,22.5,0,0.4,22.9
911,2022-04-02,DM,Dampier,92,0,2.6,94.6
912,2022-04-02,GO,Goldfields,40.8,0.3,55.8,96.9
913,2022-04-02,KG,Kalgoorlie,26.1,0.5,0,26.6
914,2022-04-02,KA,Karratha,39.6,0,0.4,40
915,2022-04-02,MT,Metro,291,31.1,9,331.1
916,2022-04-02,MW,Mid-West,0,0,2.8,2.8
917,2022-04-02,PR,Parmelia,3.4,15.5,4.6,23.5
918,2022-04-02,PI,Pilbara,67.8,0,0,67.8
919,2022-04-02,SW,South-West,289,13.1,14.4,316.5
920,2022-04-02,TL,Telfer,17.3,0,0.4,17.7
921,2022-04-03,DM,Dampier,126.6,0,2.4,129
922,2022-04-03,GO,Goldfields,40,0.3,58.8,99.1
923,2022-04-03,KG,Kalgoorlie,29,0.5,0,29.5
924,2022-04-03,KA,Karratha,40.8,0,0.2,41
925,2022-04-03,MT,Metro,263.8,28.8,9.2,301.8
926,2022-04-03,MW,Mid-West,0,0,2.8,2.8
927,2022-04-03,PR,Parmelia,3.7,15.6,4.6,23.9
928,2022-04-03,PI,Pilbara,66.2,0,0,66.2
929,2022-04-03,SW,South-West,277.7,13.7,13.1,304.5
930,2022-04-03,TL,Telfer,20.3,0,0.4,20.7
931,2022-04-04,DM,Dampier,142.5,0,3.2,145.7
932,2022-04-04,GO,Goldfields,40.2,0.3,55.9,96.4
933,2022-04-04,KG,Kalgoorlie,20.6,0.5,0,21.1
934,2022-04-04,KA,Karratha,41.8,0,0.3,42.1
935,2022-04-04,MT,Metro,250.5,37.3,8,295.8
936,2022-04-04,MW,Mid-West,0,0,2.7,2.7
937,2022-04-04,PR,Parmelia,3.7,16.5,4.2,24.4
938,2022-04-04,PI,Pilbara,66.1,0,0,66.1
939,2022-04-04,SW,South-West,240.1,15.8,13.5,269.4
940,2022-04-04,TL,Telfer,22.2,0,0.4,22.6
941,2022-04-05,DM,Dampier,144.5,0,3,147.5
942,2022-04-05,GO,Goldfields,41.4,0.3,57.5,99.2
943,2022-04-05,KG,Kalgoorlie,17.9,0.5,0,18.4
944,2022-04-05,KA,Karratha,40.3,0,0.1,40.4
945,2022-04-05,MT,Metro,244.1,39.2,9.2,292.5
946,2022-04-05,MW,Mid-West,0,0,2.8,2.8
947,2022-04-05,PR,Parmelia,3.4,16.7,4.2,24.3
948,2022-04-05,PI,Pilbara,63.1,0,0,63.1
949,2022-04-05,SW,South-West,238.7,15,7.7,261.4
950,2022-04-05,TL,Telfer,21.8,0,0.4,22.2
951,2022-04-06,DM,Dampier,144.3,0,2.8,147.1
952,2022-04-06,GO,Goldfields,39.6,0.3,56.2,96.1
953,2022-04-06,KG,Kalgoorlie,18.9,0.5,0,19.4
954,2022-04-06,KA,Karratha,40.9,0,0.5,41.4
955,2022-04-06,MT,Metro,234.6,37,9.4,281
956,2022-04-06,MW,Mid-West,0,0,2.6,2.6
957,2022-04-06,PR,Parmelia,2.6,17.1,4.1,23.8
958,2022-04-06,PI,Pilbara,62.9,0,0,62.9
959,2022-04-06,SW,South-West,234.5,14.9,11.4,260.8
960,2022-04-06,TL,Telfer,21.7,0,0.4,22.1
961,2022-04-07,DM,Dampier,163.2,0,3.2,166.4
962,2022-04-07,GO,Goldfields,36.7,0.3,61.2,98.2
963,2022-04-07,KG,Kalgoorlie,19.9,0.5,0,20.4
964,2022-04-07,KA,Karratha,41.1,0,0.8,41.9
965,2022-04-07,MT,Metro,284.4,38.8,9.3,332.5
966,2022-04-07,MW,Mid-West,0,0,2.9,2.9
967,2022-04-07,PR,Parmelia,2.7,16.2,3.9,22.8
968,2022-04-07,PI,Pilbara,64.3,0,0,64.3
969,2022-04-07,SW,South-West,233.3,14.6,15.2,263.1
970,2022-04-07,TL,Telfer,21.6,0,0.4,22
971,2022-04-08,DM,Dampier,169.4,0,1.9,171.3
972,2022-04-08,GO,Goldfields,44.4,0.3,59.1,103.8
973,2022-04-08,KG,Kalgoorlie,18.8,0.4,0,19.2
974,2022-04-08,KA,Karratha,39.7,0,0.6,40.3
975,2022-04-08,MT,Metro,268.2,35.8,9.3,313.3
976,2022-04-08,MW,Mid-West,0,0,2.9,2.9
977,2022-04-08,PR,Parmelia,3.3,17.3,5,25.6
978,2022-04-08,PI,Pilbara,62.8,0,0,62.8
979,2022-04-08,SW,South-West,248.7,14.4,16.3,279.4
980,2022-04-08,TL,Telfer,21.9,0,0.5,22.4
981,2022-04-09,DM,Dampier,165.5,0,2.9,168.4
982,2022-04-09,GO,Goldfields,43,0.3,60,103.3
983,2022-04-09,KG,Kalgoorlie,18.3,0.4,0,18.7
984,2022-04-09,KA,Karratha,37.7,0,0.6,38.3
985,2022-04-09,MT,Metro,259.8,34.3,9.2,303.3
986,2022-04-09,MW,Mid-West,0,0,2.8,2.8
987,2022-04-09,PR,Parmelia,3.8,16.5,3.9,24.2
988,2022-04-09,PI,Pilbara,64.2,0,0,64.2
989,2022-04-09,SW,South-West,247.8,14.5,15.9,278.2
990,2022-04-09,TL,Telfer,21,0,0.5,21.5
991,2022-04-10,DM,Dampier,169.1,0,2.1,171.2
992,2022-04-10,GO,Goldfields,41,0.3,60.7,102
993,2022-04-10,KG,Kalgoorlie,19.1,0.5,0,19.6
994,2022-04-10,KA,Karratha,38.3,0,0.6,38.9
995,2022-04-10,MT,Metro,258.1,32.5,9.2,299.8
996,2022-04-10,MW,Mid-West,0,0,2.9,2.9
997,2022-04-10,PR,Parmelia,3.8,16.6,4.1,24.5
998,2022-04-10,PI,Pilbara,63.2,0,0,63.2
999,2022-04-10,SW,South-West,262.5,15.1,16.6,294.2
1000,2022-04-10,TL,Telfer,21.8,0,0.4,22.2
1001,2022-04-11,DM,Dampier,166.7,0,2.4,169.1
1002,2022-04-11,GO,Goldfields,42.4,0.3,61.9,104.6
1003,2022-04-11,KG,Kalgoorlie,19.4,0.5,0,19.9
1004,2022-04-11,KA,Karratha,35.9,0,0.5,36.4
1005,2022-04-11,MT,Metro,249,37.8,9.3,296.1
1006,2022-04-11,MW,Mid-West,0,0,3,3
1007,2022-04-11,PR,Parmelia,3.8,18.2,4.3,26.3
1008,2022-04-11,PI,Pilbara,63.2,0,0,63.2
1009,2022-04-11,SW,South-West,260.4,16,15.5,291.9
1010,2022-04-11,TL,Telfer,14.7,0,0.4,15.1
1011,2022-04-12,DM,Dampier,165,0,2.3,167.3
1012,2022-04-12,GO,Goldfields,42.1,0.3,59.7,102.1
1013,2022-04-12,KG,Kalgoorlie,20,0.6,0,20.6
1014,2022-04-12,KA,Karratha,37.6,0,0.6,38.2
1015,2022-04-12,MT,Metro,245.9,35.4,9.4,290.7
1016,2022-04-12,MW,Mid-West,0,0,2.7,2.7
1017,2022-04-12,PR,Parmelia,3.7,17.6,4.1,25.4
1018,2022-04-12,PI,Pilbara,63.9,0,0,63.9
1019,2022-04-12,SW,South-West,253.6,15.6,13.3,282.5
1020,2022-04-12,TL,Telfer,14.6,0,0.4,15
1021,2022-04-13,DM,Dampier,162.6,0,2.2,164.8
1022,2022-04-13,GO,Goldfields,40.4,0.3,61.7,102.4
1023,2022-04-13,KG,Kalgoorlie,18.9,0.5,0,19.4
1024,2022-04-13,KA,Karratha,38.8,0,0.5,39.3
1025,2022-04-13,MT,Metro,253,38.1,9.5,300.6
1026,2022-04-13,MW,Mid-West,0,0,2.8,2.8
1027,2022-04-13,PR,Parmelia,3.7,16.8,4,24.5
1028,2022-04-13,PI,Pilbara,63.4,0,0,63.4
1029,2022-04-13,SW,South-West,237.4,15.3,14.1,266.8
1030,2022-04-13,TL,Telfer,14.9,0,0.4,15.3
1031,2022-04-14,DM,Dampier,160.7,0,2.7,163.4
1032,2022-04-14,GO,Goldfields,41.8,0.3,61.6,103.7
1033,2022-04-14,KG,Kalgoorlie,18.8,0.4,0,19.2
1034,2022-04-14,KA,Karratha,39.7,0,0.4,40.1
1035,2022-04-14,MT,Metro,232.5,34.3,9.5,276.3
1036,2022-04-14,MW,Mid-West,0,0,3.1,3.1
1037,2022-04-14,PR,Parmelia,3.6,17.8,4.1,25.5
1038,2022-04-14,PI,Pilbara,64.2,0,0,64.2
1039,2022-04-14,SW,South-West,251.3,14.1,6.5,271.9
1040,2022-04-14,TL,Telfer,20.1,0,0.4,20.5
1041,2022-04-15,DM,Dampier,158.7,0,2.6,161.3
1042,2022-04-15,GO,Goldfields,42.2,0.3,60.5,103
1043,2022-04-15,KG,Kalgoorlie,18.7,0.4,0,19.1
1044,2022-04-15,KA,Karratha,39.7,0,0.6,40.3
1045,2022-04-15,MT,Metro,249.4,28.4,9.5,287.3
1046,2022-04-15,MW,Mid-West,0,0,3,3
1047,2022-04-15,PR,Parmelia,3.5,17.2,3.5,24.2
1048,2022-04-15,PI,Pilbara,66,0,0,66
1049,2022-04-15,SW,South-West,265.8,13.5,10.3,289.6
1050,2022-04-15,TL,Telfer,21.9,0,0.4,22.3
1051,2022-04-16,DM,Dampier,161.4,0,3.2,164.6
1052,2022-04-16,GO,Goldfields,42,0.3,62.9,105.2
1053,2022-04-16,KG,Kalgoorlie,19.2,0.4,0,19.6
1054,2022-04-16,KA,Karratha,39.2,0,0.9,40.1
1055,2022-04-16,MT,Metro,253,29.5,9.3,291.8
1056,2022-04-16,MW,Mid-West,0,0,3.1,3.1
1057,2022-04-16,PR,Parmelia,3.7,17,3.9,24.6
1058,2022-04-16,PI,Pilbara,64,0,0,64
1059,2022-04-16,SW,South-West,262.9,14.2,13.7,290.8
1060,2022-04-16,TL,Telfer,20.6,0,0.4,21
1061,2022-04-17,DM,Dampier,164.4,0,3,167.4
1062,2022-04-17,GO,Goldfields,43,0.3,64.1,107.4
1063,2022-04-17,KG,Kalgoorlie,18.5,0.4,0,18.9
1064,2022-04-17,KA,Karratha,38.7,0,0.6,39.3
1065,2022-04-17,MT,Metro,247.5,31.3,9.3,288.1
1066,2022-04-17,MW,Mid-West,0,0,3.2,3.2
1067,2022-04-17,PR,Parmelia,4,16.8,4.5,25.3
1068,2022-04-17,PI,Pilbara,68.2,0,0,68.2
1069,2022-04-17,SW,South-West,253,14.2,13.3,280.5
1070,2022-04-17,TL,Telfer,21.5,0,0.4,21.9
1071,2022-04-18,DM,Dampier,163.8,0,3,166.8
1072,2022-04-18,GO,Goldfields,42,0.3,61.6,103.9
1073,2022-04-18,KG,Kalgoorlie,18.6,0.5,0,19.1
1074,2022-04-18,KA,Karratha,38.8,0,0.8,39.6
1075,2022-04-18,MT,Metro,252.2,39.7,9.3,301.2
1076,2022-04-18,MW,Mid-West,0,0,3.1,3.1
1077,2022-04-18,PR,Parmelia,4.1,17,5.4,26.5
1078,2022-04-18,PI,Pilbara,64.4,0,0,64.4
1079,2022-04-18,SW,South-West,260.6,13.9,13.7,288.2
1080,2022-04-18,TL,Telfer,21.8,0,0.4,22.2
1081,2022-04-19,DM,Dampier,165.6,0,2.8,168.4
1082,2022-04-19,GO,Goldfields,42.1,0.3,62.3,104.7
1083,2022-04-19,KG,Kalgoorlie,22.3,0.4,0,22.7
1084,2022-04-19,KA,Karratha,38.5,0,0.4,38.9
1085,2022-04-19,MT,Metro,257.6,44.2,9.2,311
1086,2022-04-19,MW,Mid-West,0,0,3.1,3.1
1087,2022-04-19,PR,Parmelia,3.6,18.2,5.1,26.9
1088,2022-04-19,PI,Pilbara,64.3,0,0,64.3
1089,2022-04-19,SW,South-West,251.4,14.7,11.5,277.6
1090,2022-04-19,TL,Telfer,20.1,0,0.4,20.5
1091,2022-04-20,DM,Dampier,170.3,0,2.3,172.6
1092,2022-04-20,GO,Goldfields,40.2,0.3,60.7,101.2
1093,2022-04-20,KG,Kalgoorlie,20.3,0.4,0,20.7
1094,2022-04-20,KA,Karratha,38.3,0,0.9,39.2
1095,2022-04-20,MT,Metro,238.7,43,9.3,291
1096,2022-04-20,MW,Mid-West,0,0,3.1,3.1
1097,2022-04-20,PR,Parmelia,3.7,17.2,5.1,26
1098,2022-04-20,PI,Pilbara,60.5,0,0,60.5
1099,2022-04-20,SW,South-West,238.5,14.3,10.5,263.3
1100,2022-04-20,TL,Telfer,19.9,0,0.4,20.3
1101,2022-04-21,DM,Dampier,175,0,3,178
1102,2022-04-21,GO,Goldfields,41.5,0.3,62.6,104.4
1103,2022-04-21,KG,Kalgoorlie,19,0.5,0,19.5
1104,2022-04-21,KA,Karratha,39.7,0,0.5,40.2
1105,2022-04-21,MT,Metro,253.5,47.7,9.2,310.4
1106,2022-04-21,MW,Mid-West,0,0,3.1,3.1
1107,2022-04-21,PR,Parmelia,4.1,16.7,5.5,26.3
1108,2022-04-21,PI,Pilbara,60,0,0,60
1109,2022-04-21,SW,South-West,240.9,15.3,6.1,262.3
1110,2022-04-21,TL,Telfer,19.6,0,0.4,20
1111,2022-04-22,DM,Dampier,185.7,0,2.9,188.6
1112,2022-04-22,GO,Goldfields,42.3,0.3,61.3,103.9
1113,2022-04-22,KG,Kalgoorlie,19.9,0.5,0,20.4
1114,2022-04-22,KA,Karratha,38.6,0,0.7,39.3
1115,2022-04-22,MT,Metro,247,45.6,9.2,301.8
1116,2022-04-22,MW,Mid-West,0,0,3.1,3.1
1117,2022-04-22,PR,Parmelia,4,16.3,5.3,25.6
1118,2022-04-22,PI,Pilbara,55.8,0,0,55.8
1119,2022-04-22,SW,South-West,240.9,12.9,9.2,263
1120,2022-04-22,TL,Telfer,19.8,0,0.4,20.2
1121,2022-04-23,DM,Dampier,177.8,0,3.1,180.9
1122,2022-04-23,GO,Goldfields,42.7,0.3,55.3,98.3
1123,2022-04-23,KG,Kalgoorlie,20.5,0.5,0,21
1124,2022-04-23,KA,Karratha,37.4,0,0.7,38.1
1125,2022-04-23,MT,Metro,245.8,40.5,9.3,295.6
1126,2022-04-23,MW,Mid-West,0,0,3.1,3.1
1127,2022-04-23,PR,Parmelia,3.8,15.9,5.3,25
1128,2022-04-23,PI,Pilbara,56.2,0,0,56.2
1129,2022-04-23,SW,South-West,249.9,13,15.6,278.5
1130,2022-04-23,TL,Telfer,20.2,0,0.7,20.9
1131,2022-04-24,DM,Dampier,166,0,2.5,168.5
1132,2022-04-24,GO,Goldfields,44,0.3,55.8,100.1
1133,2022-04-24,KG,Kalgoorlie,20.6,0.5,0,21.1
1134,2022-04-24,KA,Karratha,37.4,0,0.7,38.1
1135,2022-04-24,MT,Metro,240.5,35.1,7.7,283.3
1136,2022-04-24,MW,Mid-West,0,0,3.2,3.2
1137,2022-04-24,PR,Parmelia,3.9,16.8,4.6,25.3
1138,2022-04-24,PI,Pilbara,55.9,0,0,55.9
1139,2022-04-24,SW,South-West,243.1,13,16,272.1
1140,2022-04-24,TL,Telfer,20.1,0,0.4,20.5
1141,2022-04-25,DM,Dampier,170.6,0,2.3,172.9
1142,2022-04-25,GO,Goldfields,39.5,0.3,60.2,100
1143,2022-04-25,KG,Kalgoorlie,19.4,0.5,0,19.9
1144,2022-04-25,KA,Karratha,36.8,0,0.6,37.4
1145,2022-04-25,MT,Metro,231.2,38.6,6.7,276.5
1146,2022-04-25,MW,Mid-West,0,0,3.2,3.2
1147,2022-04-25,PR,Parmelia,3.6,17.2,4,24.8
1148,2022-04-25,PI,Pilbara,60.3,0,0,60.3
1149,2022-04-25,SW,South-West,247.2,13.8,15.8,276.8
1150,2022-04-25,TL,Telfer,18.7,0,0.4,19.1
1151,2022-04-26,DM,Dampier,175.7,0,2.2,177.9
1152,2022-04-26,GO,Goldfields,42.4,0.3,62.4,105.1
1153,2022-04-26,KG,Kalgoorlie,24.5,0.5,0,25
1154,2022-04-26,KA,Karratha,37,0,0.7,37.7
1155,2022-04-26,MT,Metro,250.2,35.4,6.8,292.4
1156,2022-04-26,MW,Mid-West,0,0,3.2,3.2
1157,2022-04-26,PR,Parmelia,3.3,18.5,4,25.8
1158,2022-04-26,PI,Pilbara,63.6,0,0,63.6
1159,2022-04-26,SW,South-West,265.4,15.2,16.4,297
1160,2022-04-26,TL,Telfer,15.3,0,0.4,15.7
1161,2022-04-27,DM,Dampier,186.6,0,2.7,189.3
1162,2022-04-27,GO,Goldfields,40.6,0.3,59,99.9
1163,2022-04-27,KG,Kalgoorlie,23.1,0.6,0,23.7
1164,2022-04-27,KA,Karratha,37.2,0,0.8,38
1165,2022-04-27,MT,Metro,263.1,35.6,7.1,305.8
1166,2022-04-27,MW,Mid-West,0,0,3.2,3.2
1167,2022-04-27,PR,Parmelia,3.2,19.3,4.9,27.4
1168,2022-04-27,PI,Pilbara,63.6,0,0,63.6
1169,2022-04-27,SW,South-West,257.1,15.1,12.5,284.7
1170,2022-04-27,TL,Telfer,14.1,0,0.4,14.5
1171,2022-04-28,DM,Dampier,178.8,0,2.1,180.9
1172,2022-04-28,GO,Goldfields,38.5,0.3,60.5,99.3
1173,2022-04-28,KG,Kalgoorlie,19.7,0.6,0.2,20.5
1174,2022-04-28,KA,Karratha,34,0,0.9,34.9
1175,2022-04-28,MT,Metro,265.1,38.7,8.2,312
1176,2022-04-28,MW,Mid-West,0,0,3.2,3.2
1177,2022-04-28,PR,Parmelia,3.4,18.8,4.8,27
1178,2022-04-28,PI,Pilbara,61.1,0,0,61.1
1179,2022-04-28,SW,South-West,250.8,15,14,279.8
1180,2022-04-28,TL,Telfer,13.1,0,0.4,13.5
1181,2022-04-29,DM,Dampier,111.6,0,2.5,114.1
1182,2022-04-29,GO,Goldfields,39.3,0.3,59.9,99.5
1183,2022-04-29,KG,Kalgoorlie,20.1,0.6,0.2,20.9
1184,2022-04-29,KA,Karratha,34.7,0,0.3,35
1185,2022-04-29,MT,Metro,230.2,35.2,9.5,274.9
1186,2022-04-29,MW,Mid-West,0,0,2.7,2.7
1187,2022-04-29,PR,Parmelia,3.5,18.8,4.6,26.9
1188,2022-04-29,PI,Pilbara,63.1,0,0,63.1
1189,2022-04-29,SW,South-West,252.8,15.9,15.3,284
1190,2022-04-29,TL,Telfer,14,0,0.4,14.4
1191,2022-04-30,DM,Dampier,116,0,2.1,118.1
1192,2022-04-30,GO,Goldfields,39.1,0.3,60.7,100.1
1193,2022-04-30,KG,Kalgoorlie,19.7,0.6,0.2,20.5
1194,2022-04-30,KA,Karratha,33.7,0,1.3,35
1195,2022-04-30,MT,Metro,237.1,30.1,9.4,276.6
1196,2022-04-30,MW,Mid-West,0,0,2.4,2.4
1197,2022-04-30,PR,Parmelia,3.4,16.9,4.5,24.8
1198,2022-04-30,PI,Pilbara,58.6,0,0,58.6
1199,2022-04-30,SW,South-West,265.7,14.7,14.7,295.1
1200,2022-04-30,TL,Telfer,14,0,0.4,14.4
1201,2022-05-01,DM,Dampier,159.4,0,2.2,161.6
1202,2022-05-01,GO,Goldfields,39.5,0.3,60.7,100.5
1203,2022-05-01,KG,Kalgoorlie,19.8,0.6,0.2,20.6
1204,2022-05-01,KA,Karratha,36.1,0,0.6,36.7
1205,2022-05-01,MT,Metro,258.3,31,9.1,298.4
1206,2022-05-01,MW,Mid-West,0,0,2.1,2.1
1207,2022-05-01,PR,Parmelia,1.9,16.6,4,22.5
1208,2022-05-01,PI,Pilbara,58.1,0,0,58.1
1209,2022-05-01,SW,South-West,250.4,15.4,14.5,280.3
1210,2022-05-01,TL,Telfer,15.6,0,0.4,16
1211,2022-05-02,DM,Dampier,183.1,0,3.1,186.2
1212,2022-05-02,GO,Goldfields,40.9,0.3,61.1,102.3
1213,2022-05-02,KG,Kalgoorlie,18.7,0.6,0.2,19.5
1214,2022-05-02,KA,Karratha,39.1,0,1.1,40.2
1215,2022-05-02,MT,Metro,266.6,33.8,9.3,309.7
1216,2022-05-02,MW,Mid-West,0,0,3,3
1217,2022-05-02,PR,Parmelia,1.1,18.4,4.1,23.6
1218,2022-05-02,PI,Pilbara,60.4,0,0,60.4
1219,2022-05-02,SW,South-West,241.2,16.8,14.6,272.6
1220,2022-05-02,TL,Telfer,19.9,0,0.4,20.3
1221,2022-05-03,DM,Dampier,172.8,0,2.4,175.2
1222,2022-05-03,GO,Goldfields,49.1,0.3,60.3,109.7
1223,2022-05-03,KG,Kalgoorlie,19.9,0.6,0.2,20.7
1224,2022-05-03,KA,Karratha,38.3,0,1.2,39.5
1225,2022-05-03,MT,Metro,243.8,38,9,290.8
1226,2022-05-03,MW,Mid-West,0,0,3.4,3.4
1227,2022-05-03,PR,Parmelia,1.4,18.3,4,23.7
1228,2022-05-03,PI,Pilbara,63,0,0,63
1229,2022-05-03,SW,South-West,220.9,17.6,12.8,251.3
1230,2022-05-03,TL,Telfer,19.1,0,0.4,19.5
1231,2022-05-04,DM,Dampier,174.8,0,2.5,177.3
1232,2022-05-04,GO,Goldfields,42.4,0.3,58.7,101.4
1233,2022-05-04,KG,Kalgoorlie,19.6,0.7,0.2,20.5
1234,2022-05-04,KA,Karratha,36.3,0,1.3,37.6
1235,2022-05-04,MT,Metro,238,48.2,8.6,294.8
1236,2022-05-04,MW,Mid-West,0,0,3.6,3.6
1237,2022-05-04,PR,Parmelia,2.3,19.5,4.3,26.1
1238,2022-05-04,PI,Pilbara,59.8,0,0,59.8
1239,2022-05-04,SW,South-West,232.8,18.1,11.9,262.8
1240,2022-05-04,TL,Telfer,19.3,0,0.4,19.7
1241,2022-05-05,DM,Dampier,170.1,0,2.5,172.6
1242,2022-05-05,GO,Goldfields,45.7,0.3,59.1,105.1
1243,2022-05-05,KG,Kalgoorlie,18.8,0.8,0.2,19.8
1244,2022-05-05,KA,Karratha,34.3,0,0.8,35.1
1245,2022-05-05,MT,Metro,250.1,47.8,9.4,307.3
1246,2022-05-05,MW,Mid-West,0,0,3.6,3.6
1247,2022-05-05,PR,Parmelia,3,19.5,4.3,26.8
1248,2022-05-05,PI,Pilbara,54.8,0,0,54.8
1249,2022-05-05,SW,South-West,236.5,18.5,13.8,268.8
1250,2022-05-05,TL,Telfer,19.2,0,0.4,19.6
1251,2022-05-06,DM,Dampier,181.6,0,2.7,184.3
1252,2022-05-06,GO,Goldfields,48.4,0.3,59.8,108.5
1253,2022-05-06,KG,Kalgoorlie,19.8,0.7,0,20.5
1254,2022-05-06,KA,Karratha,33.6,0,1.5,35.1
1255,2022-05-06,MT,Metro,250,45.3,9.4,304.7
1256,2022-05-06,MW,Mid-West,0,0,3.8,3.8
1257,2022-05-06,PR,Parmelia,3.5,18.1,5.1,26.7
1258,2022-05-06,PI,Pilbara,53,0,0,53
1259,2022-05-06,SW,South-West,245.2,18.3,15.1,278.6
1260,2022-05-06,TL,Telfer,19,0,0.4,19.4
1261,2022-05-07,DM,Dampier,177.6,0,2.9,180.5
1262,2022-05-07,GO,Goldfields,43.4,0.3,61.4,105.1
1263,2022-05-07,KG,Kalgoorlie,24.3,0.7,0,25
1264,2022-05-07,KA,Karratha,33.8,0,1.8,35.6
1265,2022-05-07,MT,Metro,251.2,39.7,9.2,300.1
1266,2022-05-07,MW,Mid-West,0,0,4,4
1267,2022-05-07,PR,Parmelia,3.7,17.4,5,26.1
1268,2022-05-07,PI,Pilbara,52.6,0,0,52.6
1269,2022-05-07,SW,South-West,247.9,16.3,14.6,278.8
1270,2022-05-07,TL,Telfer,19.2,0,0.4,19.6
1271,2022-05-08,DM,Dampier,173.5,0,2.7,176.2
1272,2022-05-08,GO,Goldfields,43.2,0.3,64,107.5
1273,2022-05-08,KG,Kalgoorlie,20.1,0.7,0,20.8
1274,2022-05-08,KA,Karratha,34.8,0,1.7,36.5
1275,2022-05-08,MT,Metro,248.2,38.6,9.3,296.1
1276,2022-05-08,MW,Mid-West,0,0,4.1,4.1
1277,2022-05-08,PR,Parmelia,3.3,18.2,4.5,26
1278,2022-05-08,PI,Pilbara,51.3,0,0,51.3
1279,2022-05-08,SW,South-West,241.1,15.1,13,269.2
1280,2022-05-08,TL,Telfer,14.5,0,0.4,14.9
1281,2022-05-09,DM,Dampier,180.9,0,2.1,183
1282,2022-05-09,GO,Goldfields,43.5,0.3,61.8,105.6
1283,2022-05-09,KG,Kalgoorlie,20.4,0.6,0,21
1284,2022-05-09,KA,Karratha,36.1,0,2.1,38.2
1285,2022-05-09,MT,Metro,281.6,40.5,9.5,331.6
1286,2022-05-09,MW,Mid-West,0,0,4.1,4.1
1287,2022-05-09,PR,Parmelia,2.9,20.4,4,27.3
1288,2022-05-09,PI,Pilbara,53.2,0,0,53.2
1289,2022-05-09,SW,South-West,251.6,13.4,13,278
1290,2022-05-09,TL,Telfer,17.4,0,0.4,17.8
1291,2022-05-10,DM,Dampier,185.7,0,2.5,188.2
1292,2022-05-10,GO,Goldfields,42.5,0.3,59.5,102.3
1293,2022-05-10,KG,Kalgoorlie,34.2,0.6,0,34.8
1294,2022-05-10,KA,Karratha,33.4,0,2.2,35.6
1295,2022-05-10,MT,Metro,278.9,42.9,8.4,330.2
1296,2022-05-10,MW,Mid-West,0,0,4.2,4.2
1297,2022-05-10,PR,Parmelia,3.2,20.4,4.3,27.9
1298,2022-05-10,PI,Pilbara,56.6,0,0,56.6
1299,2022-05-10,SW,South-West,248.3,13.9,13,275.2
1300,2022-05-10,TL,Telfer,19.8,0,0.4,20.2
1301,2022-05-11,DM,Dampier,178.1,0,2.6,180.7
1302,2022-05-11,GO,Goldfields,42.7,0.3,61.3,104.3
1303,2022-05-11,KG,Kalgoorlie,35.9,0.6,0,36.5
1304,2022-05-11,KA,Karratha,33,0,1.9,34.9
1305,2022-05-11,MT,Metro,273,44.5,6.4,323.9
1306,2022-05-11,MW,Mid-West,0,0,3.9,3.9
1307,2022-05-11,PR,Parmelia,3.3,20.2,4.1,27.6
1308,2022-05-11,PI,Pilbara,59,0,0,59
1309,2022-05-11,SW,South-West,236.8,15.9,15,267.7
1310,2022-05-11,TL,Telfer,19.6,0,0.4,20
1311,2022-05-12,DM,Dampier,167.7,0,2.6,170.3
1312,2022-05-12,GO,Goldfields,41.7,0.3,60.7,102.7
1313,2022-05-12,KG,Kalgoorlie,27.1,0.5,0,27.6
1314,2022-05-12,KA,Karratha,36.1,0,1.6,37.7
1315,2022-05-12,MT,Metro,283,54,4.2,341.2
1316,2022-05-12,MW,Mid-West,0,0,4.1,4.1
1317,2022-05-12,PR,Parmelia,3.7,20.2,4.2,28.1
